date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:28:03	85690/85690	---M-Z	200	added ('OK')	text/html	etag:%2214eba-63c82346-4462ad137459361;gz%22	https://codeskdhaka.com/html/armado-prev/armado/index.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/index.html	(from )
15:28:03	1903/1903	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-acde929f74f0b745;gz%22	https://codeskdhaka.com/robots.txt		(from )
15:28:04	989/989	---M--	200	added ('OK')	image/png	etag:%223dd-63c82345-ddbd62c9a493cc18;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/favicon.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/favicon.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:05	5171/5171	---M-Z	200	added ('OK')	text/css	etag:%221433-63c82345-ea69a6c0769c799e;gz%22	https://codeskdhaka.com/html/armado-prev/armado/assets/css/preloader.css	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/css/preloader.css	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:05	205443/205443	---M-Z	200	added ('OK')	text/css	etag:%2232283-63c82345-723ca4f5ff2a2d02;gz%22	https://codeskdhaka.com/html/armado-prev/armado/assets/css/bootstrap.css	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/css/bootstrap.css	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:05	2867/2867	---M-Z	200	added ('OK')	text/css	etag:%22b33-63c82345-3855e35d7585c57a;gz%22	https://codeskdhaka.com/html/armado-prev/armado/assets/css/meanmenu.css	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/css/meanmenu.css	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:06	68606/68606	---M-Z	200	added ('OK')	text/css	etag:%2210bfe-63c82345-655c009dcc89e76c;gz%22	https://codeskdhaka.com/html/armado-prev/armado/assets/css/animate.min.css	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/css/animate.min.css	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:06	15806/15806	---M-Z	200	added ('OK')	text/css	etag:%223dbe-63c82345-32dd88326c8471a1;gz%22	https://codeskdhaka.com/html/armado-prev/armado/assets/css/swiper-bundle.css	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/css/swiper-bundle.css	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:06	1221/1221	---M-Z	200	added ('OK')	text/css	etag:%224c5-63c82345-2df785a9a4bac2df;gz%22	https://codeskdhaka.com/html/armado-prev/armado/assets/css/backToTop.css	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/css/backToTop.css	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:07	6952/6952	---M-Z	200	added ('OK')	text/css	etag:%221b28-63c82345-ca423ec910990053;gz%22	https://codeskdhaka.com/html/armado-prev/armado/assets/css/magnific-popup.css	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/css/magnific-popup.css	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:07	4007/4007	---M-Z	200	added ('OK')	text/css	etag:%22fa7-63c82345-ca6ee17048ab1c74;gz%22	https://codeskdhaka.com/html/armado-prev/armado/assets/css/nice-select.css	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/css/nice-select.css	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:07	173752/173752	---M-Z	200	added ('OK')	text/css	etag:%222a6b8-63c82345-c110a680810b8cdb;gz%22	https://codeskdhaka.com/html/armado-prev/armado/assets/css/fontAwesome5Pro.css	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/css/fontAwesome5Pro.css	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:07	9051/9051	---M-Z	200	added ('OK')	text/css	etag:%22235b-63c82345-f60459009c0d6052;gz%22	https://codeskdhaka.com/html/armado-prev/armado/assets/css/flaticon.css	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/css/flaticon.css	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:08	1776/1776	---M-Z	200	added ('OK')	text/css	etag:%226f0-63c82345-55467d192e4aa520;gz%22	https://codeskdhaka.com/html/armado-prev/armado/assets/css/slick.css	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/css/slick.css	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:08	3796/3796	---M-Z	200	added ('OK')	text/css	etag:%22ed4-63c82345-4c8d11f5df425706;gz%22	https://codeskdhaka.com/html/armado-prev/armado/assets/css/odometer.css	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/css/odometer.css	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:08	11637/11637	---M-Z	200	added ('OK')	text/css	etag:%222d75-63c82345-7550c7531888e4f3;gz%22	https://codeskdhaka.com/html/armado-prev/armado/assets/css/default.css	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/css/default.css	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:09	3274/3274	---M--	200	added ('OK')	image/png	etag:%22cca-63c82345-b7c7fc9e85344964;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/logo/logo.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/logo/logo.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:09	224140/224140	---M-Z	200	added ('OK')	text/css	etag:%2236b8c-63c82345-23bfc581ad2678da;gz%22	https://codeskdhaka.com/html/armado-prev/armado/assets/css/style.css	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/css/style.css	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:10	134531/134531	---M-Z	200	added ('OK')	text/html	etag:%2220d83-63c82346-f4f644f1d8082212;gz%22	https://codeskdhaka.com/html/armado-prev/armado/index-2.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/index-2.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:10	111324/111324	---M-Z	200	added ('OK')	text/html	etag:%221b2dc-63c82346-e04ac2590cc8ca77;gz%22	https://codeskdhaka.com/html/armado-prev/armado/index-3.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/index-3.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:11	77624/77624	---M-Z	200	added ('OK')	text/html	etag:%2212f38-63c82345-2ed80ac8a6a73ee6;gz%22	https://codeskdhaka.com/html/armado-prev/armado/about.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/about.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:11	45025/45025	---M-Z	200	added ('OK')	text/html	etag:%22afe1-63c82346-190ec7b4c858f1d5;gz%22	https://codeskdhaka.com/html/armado-prev/armado/services.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/services.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:11	48965/48965	---M-Z	200	added ('OK')	text/html	etag:%22bf45-63c82346-3ab4ae423209a95c;gz%22	https://codeskdhaka.com/html/armado-prev/armado/service-details.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/service-details.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:12	74014/74014	---M-Z	200	added ('OK')	text/html	etag:%221211e-63c82346-e68188ac0a514e91;gz%22	https://codeskdhaka.com/html/armado-prev/armado/gallery.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/gallery.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:12	44889/44889	---M-Z	200	added ('OK')	text/html	etag:%22af59-63c82346-eacf4957e64eb9e9;gz%22	https://codeskdhaka.com/html/armado-prev/armado/team.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/team.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:12	50053/50053	---M-Z	200	added ('OK')	text/html	etag:%22c385-63c82346-a7f8bed35058b043;gz%22	https://codeskdhaka.com/html/armado-prev/armado/team-details.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/team-details.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:13	30224/30224	---M-Z	200	added ('OK')	text/html	etag:%227610-63c82346-68c1eeed02fdb532;gz%22	https://codeskdhaka.com/html/armado-prev/armado/pricing.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/pricing.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:13	34636/34636	---M-Z	200	added ('OK')	text/html	etag:%22874c-63c82346-9e095d688642d9e5;gz%22	https://codeskdhaka.com/html/armado-prev/armado/donation.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/donation.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:13	110382/110382	---M-Z	200	added ('OK')	text/html	etag:%221af2e-63c82346-27b8adc7f77788a0;gz%22	https://codeskdhaka.com/html/armado-prev/armado/faq.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/faq.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:14	26004/26004	---M-Z	200	added ('OK')	text/html	etag:%226594-63c82346-ef28a3c1acdae837;gz%22	https://codeskdhaka.com/html/armado-prev/armado/error-404.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/error-404.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:14	53113/53113	---M-Z	200	added ('OK')	text/html	etag:%22cf79-63c82346-22b9898bf2dabbea;gz%22	https://codeskdhaka.com/html/armado-prev/armado/blog.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/blog.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:14	45714/45714	---M-Z	200	added ('OK')	text/html	etag:%22b292-63c82346-fc5e100a04cd527f;gz%22	https://codeskdhaka.com/html/armado-prev/armado/blog-2.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/blog-2.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:14	68932/68932	---M-Z	200	added ('OK')	text/html	etag:%2210d44-63c82346-cc8ed43b0720f418;gz%22	https://codeskdhaka.com/html/armado-prev/armado/blog-details.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/blog-details.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:15	37291/37291	---M-Z	200	added ('OK')	text/html	etag:%2291ab-63c82346-d7a036f5c05710;gz%22	https://codeskdhaka.com/html/armado-prev/armado/elements-accordion.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/elements-accordion.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:15	76353/76353	---M-Z	200	added ('OK')	text/html	etag:%2212a41-63c82346-2b79bfd2b955600b;gz%22	https://codeskdhaka.com/html/armado-prev/armado/elements-blog.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/elements-blog.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:15	26602/26602	---M-Z	200	added ('OK')	text/html	etag:%2267ea-63c82346-20ae62ad423d6f7c;gz%22	https://codeskdhaka.com/html/armado-prev/armado/elements-button.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/elements-button.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:16	26397/26397	---M-Z	200	added ('OK')	text/html	etag:%22671d-63c82346-178a8e20ac6eb32d;gz%22	https://codeskdhaka.com/html/armado-prev/armado/elements-client.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/elements-client.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:16	30422/30422	---M-Z	200	added ('OK')	text/html	etag:%2276d6-63c82346-d48939f5e87963d3;gz%22	https://codeskdhaka.com/html/armado-prev/armado/elements-counter.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/elements-counter.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:16	26737/26737	---M-Z	200	added ('OK')	text/html	etag:%226871-63c82346-5c3dd8b7e79b53ed;gz%22	https://codeskdhaka.com/html/armado-prev/armado/elements-cta.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/elements-cta.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:17	68123/68123	---M-Z	200	added ('OK')	text/html	etag:%2210a1b-63c82346-ba67850a7a21afc8;gz%22	https://codeskdhaka.com/html/armado-prev/armado/elements-footer.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/elements-footer.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:17	39673/39673	---M-Z	200	added ('OK')	text/html	etag:%229af9-63c82346-445833cff2cb0356;gz%22	https://codeskdhaka.com/html/armado-prev/armado/elements-form.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/elements-form.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:17	73005/73005	---M-Z	200	added ('OK')	text/html	etag:%2211d2d-63c82346-c3cc714273aea360;gz%22	https://codeskdhaka.com/html/armado-prev/armado/elements-gallery.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/elements-gallery.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:18	29572/29572	---M-Z	200	added ('OK')	text/html	etag:%227384-63c82346-a7ef1a013c29a63b;gz%22	https://codeskdhaka.com/html/armado-prev/armado/elements-newsletter.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/elements-newsletter.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:18	25983/25983	---M-Z	200	added ('OK')	text/html	etag:%22657f-63c82346-1eea9bdf694f4e85;gz%22	https://codeskdhaka.com/html/armado-prev/armado/elements-pagination.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/elements-pagination.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:18	30766/30766	---M-Z	200	added ('OK')	text/html	etag:%22782e-63c82346-23c31282feeb3279;gz%22	https://codeskdhaka.com/html/armado-prev/armado/elements-table.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/elements-table.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:19	66149/66149	---M-Z	200	added ('OK')	text/html	etag:%2210265-63c82346-a99d2d0a82f11034;gz%22	https://codeskdhaka.com/html/armado-prev/armado/elements-team.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/elements-team.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:19	58495/58495	---M-Z	200	added ('OK')	text/html	etag:%22e47f-63c82346-ceaa031b6c28f0fb;gz%22	https://codeskdhaka.com/html/armado-prev/armado/elements-testimonial.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/elements-testimonial.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:19	25803/25803	---M-Z	200	added ('OK')	text/html	etag:%2264cb-63c82346-bd6e03e96d4b23ff;gz%22	https://codeskdhaka.com/html/armado-prev/armado/elements-video.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/elements-video.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:20	33815/33815	---M-Z	200	added ('OK')	text/html	etag:%228417-63c82346-d5802009845e220d;gz%22	https://codeskdhaka.com/html/armado-prev/armado/contact.html	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/contact.html	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:20	181/181	---M--	200	added ('OK')	image/png	etag:%22b5-63c82345-56a3734c9a437470;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/icons/side-toggle.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/icons/side-toggle.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:20	3847/3847	---M--	200	added ('OK')	image/png	etag:%22f07-63c82345-4977f6cffadad67a;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/logo/logo-dark.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/logo/logo-dark.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:21	6310/6310	---M--	200	added ('OK')	image/png	etag:%2218a6-63c82345-da57e50f6322ffc6;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/logo/logo-white.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/logo/logo-white.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:21	129555/129555	---M--	200	added ('OK')	image/jpeg	etag:%221fa13-63c82345-73b2a15c68727fd0;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/bg/offset-bg.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/bg/offset-bg.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:21	1161/1161	---M--	200	added ('OK')	image/png	etag:%22489-63c82345-e12f08abf0ef7f54;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/shape/shape-1.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/shape/shape-1.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:22	264969/264969	---M--	200	added ('OK')	image/jpeg	etag:%2240b09-63c82345-3024359bf1e89bce;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/banner/banner-1-1.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/banner/banner-1-1.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:22	2925/2925	---M--	200	added ('OK')	image/png	etag:%22b6d-63c82345-307a11bc1910d9bf;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/shape/shape-2.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/shape/shape-2.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:23	2205/2205	---M--	200	added ('OK')	image/png	etag:%2289d-63c82345-bfdbd4b44526832f;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/shape/shape-4.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/shape/shape-4.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:23	195330/195330	---M--	200	added ('OK')	image/jpeg	etag:%222fb02-63c82345-684145d4f3289819;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/banner/banner-1-3.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/banner/banner-1-3.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:23	2883/2883	---M--	200	added ('OK')	image/png	etag:%22b43-63c82345-b93b6f98aacc2195;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/shape/shape-5.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/shape/shape-5.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:24	482229/482229	---M--	200	added ('OK')	image/jpeg	etag:%2275bb5-63c82345-bed56cbcae43244a;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/banner/banner-1-2.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/banner/banner-1-2.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:25	589/589	---M--	200	added ('OK')	image/png	etag:%2224d-63c82345-acaf751c0f9b85f6;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/icons/icon-2/frame.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/icons/icon-2/frame.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:25	791/791	---M--	200	added ('OK')	image/png	etag:%22317-63c82345-15a4dfd2ba5fccdc;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/shape/activity/framimg-1.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/shape/activity/framimg-1.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:25	17352/17352	---M--	200	added ('OK')	image/png	etag:%2243c8-63c82345-370463b30281a9dc;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/shape/round-1.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/shape/round-1.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:25	38667/38667	---M--	200	added ('OK')	image/jpeg	etag:%22970b-63c82345-33b5e8e639842fde;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/navy/gallery1.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/navy/gallery1.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:26	105777/105777	---M--	200	added ('OK')	image/jpeg	etag:%2219d31-63c82345-62fc967898e75c61;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/facility/img-1.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/facility/img-1.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:26	15613/15613	---M--	200	added ('OK')	image/jpeg	etag:%223cfd-63c82345-9bdb05b055b5ad22;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/air-force/gallery3.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/air-force/gallery3.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:26	27706/27706	---M--	200	added ('OK')	image/jpeg	etag:%226c3a-63c82345-86a9975e34832078;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/police/gallery4.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/gallery/police/gallery4.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:27	2540/2540	---M--	200	added ('OK')	image/png	etag:%229ec-63c82345-14e36f9db7fbfde6;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/shape/x-frame.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/shape/x-frame.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:27	113904/113904	---M--	200	added ('OK')	image/jpeg	etag:%221bcf0-63c82345-afb72d616f2bbff;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/about/img-1.jpg	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/about/img-1.jpg	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:27	21839/21839	---M--	200	added ('OK')	image/png	etag:%22554f-63c82345-fd0adf5afc2dd727;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/shape/round-2.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/shape/round-2.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:28	3642/3642	---M--	200	added ('OK')	image/png	etag:%22e3a-63c82345-564005d059dd23e1;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/shape/scratched-shape.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/shape/scratched-shape.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:28	862705/862705	---M--	200	added ('OK')	image/png	etag:%22d29f1-63c82345-7d7532871f090074;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/about/img-2.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/about/img-2.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:28	48350/48350	---M--	200	added ('OK')	image/png	etag:%22bcde-63c82345-d71a5a7bf9022f7e;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/shape/service/img-1.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/shape/service/img-1.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:28	71554/71554	---M--	200	added ('OK')	image/png	etag:%2211782-63c82345-6975cfa561f9e8f7;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/service/img-1.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/service/img-1.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:29	576955/576955	---M--	200	added ('OK')	image/png	etag:%228cdbb-63c82345-61dc4bc5867f3cbd;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/bg/img-1.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/bg/img-1.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:29	65984/65984	---M--	200	added ('OK')	image/png	etag:%22101c0-63c82345-26faca929d36f7f3;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/service/img-2.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/service/img-2.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:29	75989/75989	---M--	200	added ('OK')	image/png	etag:%22128d5-63c82345-91591ad40bf2d0a3;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/service/img-3.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/service/img-3.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:29	7741/7741	---M--	200	added ('OK')	image/png	etag:%221e3d-63c82345-e483bc1c57f2644;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/shape/radius-border.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/shape/radius-border.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:30	19423/19423	---M--	200	added ('OK')	image/png	etag:%224bdf-63c82345-5ac67f4c4f74cdef;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/shape/circle.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/shape/circle.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
15:28:30	35067/35067	---M--	200	added ('OK')	image/png	etag:%2288fb-63c82345-4c4c12893108f7de;;;%22	https://codeskdhaka.com/html/armado-prev/armado/assets/img/bg/img-3.png	C:/Users/admin/Downloads/fire/codeskdhaka.com/html/armado-prev/armado/assets/img/bg/img-3.png	(from https://codeskdhaka.com/html/armado-prev/armado/index.html)
